"doi","Id","grant_title"
"10.1371/journal.pone.0077582","073377","Molecular mechanisms underlying the agonist and antagonist effects of Beta-adrenoceptor ligands at the human Beta1 and Beta2 adrenoceptor."
"10.1371/journal.pgen.1000136","072346","The role of zebrafish exostosin-2 during gastrulation and cartilage differentiation."
"10.1371/journal.ppat.1000443","076608","Characterisation of innate immunity to viral infection."
"10.1371/journal.pone.0035466","082814","Beyond antibodies: programming and regulation of T cells by B cells during infection."
"10.1371/journal.pntd.0000820","074961","The effects of schistosomiasis and malaria co-infection on hepatosplenomegaly amongst Kenyan school children."
"10.1371/journal.pntd.0000820","083931","Schistosomiasis, hookworm and atopy in Uganda: IgE function, regulation and immunity."
"10.1371/journal.pntd.0000759","078317","Schistosome life-cycle expression profiling using a full-transcriptome DNA mocroarray."
"10.1371/journal.pntd.0002438","090679","Improving dengue control in Colombia by optimizing the selection of insecticides."
"10.1371/journal.pone.0063792","067232","Case-control study of levels and patterns of alcohol consumption and socio-economic factors in relation to mortality among working-age men in the Udmurt Republic, Russia"
"10.1371/journal.pone.0063792","078557","Alcohol and mortality: from aetiology to intervention."
"10.1371/journal.ppat.1002517","066784","Molecular determinants of virus re-activation, latency and pathogenesis."
"10.1371/journal.pone.0077619","093587","Functional and population genomics of the Anopheles innate immune system and its interactions with malaria parasites."
"10.1371/journal.pone.0003536","077185","How are cognitive subprocesses integrated in the brain? FMRI, EEG and TMS studies of working memory."
"10.1371/journal.pone.0077537","065975","T lymphocyte signal transduction: analysis of the biochemistry and biology of Rho family GTPases and the serine kinase Protein Kinase D in T cells."
"10.1371/journal.pone.0046503","080388","Effects of in-utero exposure to environmental chemicals via maternal pasture ingestion on fetal development."
"10.1371/journal.pone.0022960","075232","Novel aspects of neurotransmitter signalling and its regulation by transporters in health and disease."
"10.1371/journal.pntd.0001762","083481","Wellcome Trust Centre for Drug Discovery."
"10.1371/journal.pone.0006270","053335","The nature and causes of language impairments in children."
"10.1371/journal.pone.0053339","095605","Mechanisms of client protein activation and regulation by the Hsp90 molecular chaperone system."
"10.1371/journal.ppat.1001192","089273","The cellular basis and pathogenic consequences of mitogen-activated protein kinase phosphatase-2 regulation of innate and adaptive immunity ."
"10.1371/journal.pntd.0001269","071762","Regulation of immune responsiveness and pathology to schistosome eggs in the intestines."
"10.1371/journal.pone.0059195","091296","Extrachromosomal elements of Chlamydia: Development of an efficient transformation system for Chlamydia trachomatis."
"10.1371/journal.pcbi.1000250","083539","Mechanoregalation of patterning genes during development of the embryonic skeleton: growth and differentiation in the absence of muscle contractions."
"10.1371/journal.pone.0008599","077459","Understanding the Bdellovibrio predation machinery: secreted hydrolytic enzymes, contributions of the core genome and testing for prey responses."
"10.1371/journal.pone.0075902","073228","Confocal microscopy for time-lapse, FRET and calcium imaging analyses of cellular processes."
"10.1371/journal.pone.0075902","088583","Functional analysis of the sp tzle paralogues in the central nervous system of Drosophila."
"10.1371/journal.pone.0065856","064947","Determinants of cardiovascular diseases in Eastern Europe: a multi-centre cohort study."
"10.1371/journal.pone.0065856","081081","Determinants of cardiovascular diseases in Eastern Europe: Longitudinal follow up of a multi-centre cohort study (The HAPIEE Project)."
"10.1371/journal.pone.0054066","092654","Oxford part of Kenya MOP renewal 2010 - 2015"
"10.1371/journal.pone.0052906","083629","Determination of the molecular basis of the cellular functions of Pdcd4, a novel type of tumour suppressor protein with key roles in the regulation of transcription and translation."
"10.1371/journal.pone.0061319","087646","Modernising Medical Microbiology: Establishing how new technologies can be optimally integrated into microbiology."
"10.1371/journal.pone.0061319","090532","Understanding the genetic basis of common human diseases: core funding for the Wellcome Trust Centre for Human Genetics."
"10.1371/journal.pgen.1003808","090355","WTCCC3 core activities."
"10.1371/journal.pgen.1003488","090532","Understanding the genetic basis of common human diseases: core funding for the Wellcome Trust Centre for Human Genetics."
"10.1371/journal.pgen.1002265","066326","Zebrafish facility, including refurbishment of room and 5 year maintenance contract."
"10.1371/journal.pcbi.1002795","081755","Analysis of structural and functional aspects of compartmentation of adenine nucleotides in heart muscle cells."
"10.1371/journal.ppat.1002934","096062","Unravelling the interplay between dengue virus and the host unfolded protein response and interferon pathways."
"10.1371/journal.pgen.1002717","085767","Investigating functions of the chromosomal protein Ledgf."
"10.1371/journal.pone.0051102","068589","Biomphalaria glabrata: gene discovery, expression, profiling and interval mapping to elucidate mechanisms of resistance to Schistosoma mansoni."
"10.1371/journal.ppat.1003276","075470","Imaging the Morphogenesis, Cell Division and Growth of Microorganisms."
"10.1371/journal.ppat.1003276","099215","Transmission electron microscopy with tomography for studies of cellular ultrastructure."
"10.1371/journal.pone.0017526","083539","Mechanoregalation of patterning genes during development of the embryonic skeleton: growth and differentiation in the absence of muscle contractions."
"10.1371/journal.pgen.1003664","087518","Regulation of autophagy in Drosophila."
"10.1371/journal.pbio.0060260","075934","Cellular and genetic analysis of dendritic morphogenesis and synaptic patterning"
"10.1371/journal.ppat.1002091","088677","Investigation of metabolism and substrate utilization of Mycobacterium tuberculosis."
"10.1371/journal.ppat.1001323","071762","Regulation of immune responsiveness and pathology to schistosome eggs in the intestines."
"10.1371/journal.ppat.1002138","086168","A novel role of the KSHV ORF57 protein in translation enhancement."
"10.1371/journal.ppat.1002217","084483","Requirement of lipoteichoic acid for growth of Staphylococcus aureus and in vivo characterization of the essential lipoteichoic acid synthase LtaS."
"10.1371/journal.pone.0025582","079920","Memory B/T cell responses in individuals with varying levels of acquired immunity."
"10.1371/journal.pone.0042404","085295","Structure and function of IP3 receptors."
"10.1371/journal.pgen.1003474","089225","A combined transgenic and molecular approach to determine why the RNA binding protein hnRNP G-T is required for normal germ cell development."
"10.1371/journal.ppat.1002340","088293","The regulation of life cycle differentiation in African trypanosomes."
"10.1371/journal.ppat.1002340","095831","Centre for Immunity, Infection and Evolution."
"10.1371/journal.pgen.1001217","076467","ALSPAC: consolidation of a two generation cell line backed resource, for the study of the environment and genetic determinants of health and development from before birth to late puberty."
"10.1371/journal.ppat.1001197","075820","An integrated approach for the development of sustainable methods to control tropical theileriosis."
"10.1371/journal.pgen.1000445","068545","Genetics advisory group for 1958 birth cohort."
"10.1371/journal.pgen.1003885","084659","Investigating the role and regulation of a putative interphase histone phosphatase in Drosophila."
"10.1371/journal.pntd.0000745","081673","The epidemiology, spatial ecology and transmission dynamics of co-infection with Plasmodium falciparum and hookworm in East Africa"
"10.1371/journal.pone.0006960","056727","Multiphoton confocal imaging, fluorescence correlation and time-resolved spectroscopy to study membrane rafts, protein folding and olfactory coding."
"10.1371/journal.pntd.0002492","077705","Drug discovery for tropical diseases."
"10.1371/journal.pntd.0002492","083481","Wellcome Trust Centre for Drug Discovery."
"10.1371/journal.pntd.0002169","085133","Density-Dependent Host Choice by Onchocerciasis Vectors."
"10.1371/journal.pone.0034221","084955","Investigating the early post-entry steps of the retrovirus life cycle."
"10.1371/journal.pmed.1001462","089698","A systematic investigation into the pathogenesis and course of Parkinson's syndrome."
"10.1371/journal.pone.0063842","079866","Imaging neuroscience at the Functional Neuroimaging Laboratory (FIL)"
"10.1371/journal.pntd.0001602","085133","Density-Dependent Host Choice by Onchocerciasis Vectors."
"10.1371/journal.ppat.1002406","090532","Understanding the genetic basis of common human diseases: core funding for the Wellcome Trust Centre for Human Genetics."
"10.1371/journal.pmed.1000439","086091","Higher resolution cardiovascular epidemiology: unique insights from linking the national cardiac event register with primary care records and highly phenotyped cohorts."
"10.1371/journal.ppat.1002191","076964","Understanding pathogen diversity and evolution and their consequences for human and animal health and disease through sequencing and comparative analysis."
"10.1371/journal.pntd.0001549","085133","Density-Dependent Host Choice by Onchocerciasis Vectors."
"10.1371/journal.pntd.0001601","085133","Density-Dependent Host Choice by Onchocerciasis Vectors."
"10.1371/journal.pmed.0030271","058992","The epidemiology, geography and therapy of clinical malaria in Africa."
"10.1371/journal.pmed.0030271","056642","Forecasting malaria epidemics using remote sensing, population dynamics and geographic information systems (GIS)."
"10.1371/journal.pone.0029422","071161","Molecular genetics and cell-matrix pathology of monogenetics cartilage diseases."
"10.1371/journal.pone.0074452","086735","Clostridium difficile and the host immune response ."
"10.1371/journal.pmed.1000273","065810","Prevention of infection associated premature delivery in a rural population in Malawi."
"10.1371/journal.pone.0006615","068545","Genetics advisory group for 1958 birth cohort."
"10.1371/journal.pone.0000978","071626","Investigation of allele specific antibodies to Plasmodium falciparum erythrocyte binding proteins based on patterns of molecular evolution."
"10.1371/journal.pone.0017152","079588","Staphylococcus aureus invasion of host cells: the role of multiple fibronectin-binding sites, integrin-clustering and caveolae in invasion."
"10.1371/journal.pone.0077532","083226","Immunological investigation of pericardial tuberculosis"
"10.1371/journal.pone.0077532","088316","Quadruple intervention against tuberculosis."
"10.1371/journal.pone.0049922","094664","Wolbachia as a defence against RNA viruses in insects."
"10.1371/journal.pntd.0001806","098045","Measuring the control and elmination of neglected tropical diseases in Africa."
"10.1371/journal.pone.0019484","081667","Clinical proteomic and genomic characterisation of the immune reconstitution inflammatory syndrome in HIV-associated tuberculosis"
"10.1371/journal.pone.0019484","088316","Quadruple intervention against tuberculosis."
"10.1371/journal.pone.0052789","081673","The epidemiology, spatial ecology and transmission dynamics of co-infection with Plasmodium falciparum and hookworm in East Africa"
"10.1371/journal.pone.0015512","068545","Genetics advisory group for 1958 birth cohort."
"10.1371/journal.pone.0032958","085541","The role of maternal and offspring metabolic and anthropometric gene variants in fetal and childhood growth."
"10.1371/journal.pone.0064510","076467","ALSPAC: consolidation of a two generation cell line backed resource, for the study of the environment and genetic determinants of health and development from before birth to late puberty."
"10.1371/journal.pone.0031821","076467","ALSPAC: consolidation of a two generation cell line backed resource, for the study of the environment and genetic determinants of health and development from before birth to late puberty."
"10.1371/journal.ppat.1001237","081667","Clinical proteomic and genomic characterisation of the immune reconstitution inflammatory syndrome in HIV-associated tuberculosis"
"10.1371/journal.ppat.1001237","088316","Quadruple intervention against tuberculosis."
"10.1371/journal.ppat.1001237","060613","Structure-function investigations of La autoantigen."
"10.1371/journal.pone.0019382","068545","Genetics advisory group for 1958 birth cohort."
"10.1371/journal.pone.0019382","077016","Genetic studies of the aetiology of human metabolic disease: morbid obesity, obesity, severe insulin resistance and type 2 diabetes."
"10.1371/journal.pgen.1002611","068545","Genetics advisory group for 1958 birth cohort."
"10.1371/journal.pone.0074486","088324","Optimisation of cognitive and behavioural control in Parkinson s disease and Frontotemporal degeneration."
"10.1371/journal.pone.0064742","089401","Prevalence of common mental disorders and the association with resilience among internally displaced people (IDP) in Puttalam district of Sri Lanka."
"10.1371/journal.pone.0046191","088316","Quadruple intervention against tuberculosis."
"10.1371/journal.pone.0060361","094448","Wellcome Trust Clinical PhD Programme at the University of Oxford: 'Restoring light sensitivity to the degenerate retina using gene therapy'."
"10.1371/journal.pmed.0040287","073524","The use of race/ethnicity in applied population genetics research:Implications of scientific practice, public health and access to health care."
"10.1371/journal.pone.0053990","073735","Fronto-striatal control of action in health and disease."
"10.1371/journal.pgen.1003868","086547","BuG@S-III: transitional community support for bacterial microarrays."
"10.1371/journal.pntd.0002389","098045","Measuring the control and elmination of neglected tropical diseases in Africa."
"10.1371/journal.pone.0037993","088877","Centre of Excellence in Personalised Healthcare."
"10.1371/journal.pone.0045645","077383","Learning from the human genome how protective immunity against malaria works."
"10.1371/journal.pmed.0050153","076278","Infection dynamics of respiratory syncytial virus (RSV): molecular and immuno-epidemiological studies in rural Kenya."
"10.1371/journal.pntd.0002016","098045","Measuring the control and elmination of neglected tropical diseases in Africa."
"10.1371/journal.pone.0032836","083597","The rapid and selective detection of Mycobacterium tuberculosis by field deployable thermochemolysis-gas chromatograph-mass spectrometry."
"10.1371/journal.pone.0056350","090684","Melanopsin signalling: phototransduction, behavioural regulation and clinical relevance."
"10.1371/journal.pone.0056350","091984","Gene therapy for blindness caused by choroideraemia - a Phase I clinical trial."
"10.1371/journal.pone.0066461","090532","Understanding the genetic basis of common human diseases: core funding for the Wellcome Trust Centre for Human Genetics."
"10.1371/journal.pntd.0000291","081673","The epidemiology, spatial ecology and transmission dynamics of co-infection with Plasmodium falciparum and hookworm in East Africa"
"10.1371/journal.ppat.1003629","087582","Systematic analysis of essential parasite genes linked to invasion of the host cell in Toxoplasma gondii."
"10.1371/journal.pone.0070630","088316","Quadruple intervention against tuberculosis."
"10.1371/journal.pcbi.1003225","088312","Biophysical mechanisms of goal-based decision-making."
"10.1371/journal.pcbi.1003225","080540","4 year PhD studentship in Neuroscience"
"10.1371/journal.pone.0052179","088266","Role of MxiC in activation of the Shigella T3SS and hierarchical effector secretion."
"10.1371/journal.pone.0052179","088231","A high-resolution mass spectrometry and electron microscopy approach to understanding the function of the Shigella T3SS."
"10.1371/journal.pntd.0001760","091835","ROAD-MAP: a repository for open access data collected by the Malaria Atlas Project."
"10.1371/journal.pgen.1002142","089698","A systematic investigation into the pathogenesis and course of Parkinson's syndrome."
"10.1371/journal.pgen.1000691","071161","Molecular genetics and cell-matrix pathology of monogenetics cartilage diseases."
"10.1371/journal.pgen.1000691","084353","Defining disease mechanisms in mouse models of chondrodysplasia."
"10.1371/journal.pone.0058904","076467","ALSPAC: consolidation of a two generation cell line backed resource, for the study of the environment and genetic determinants of health and development from before birth to late puberty."
"10.1371/journal.pntd.0002500","86532","The effect of diabetes mellitus and glibenclamide on the immunopathogenesis of melioidosis."
"10.1371/journal.ppat.1002874","087646","Modernising Medical Microbiology: Establishing how new technologies can be optimally integrated into microbiology."
"10.1371/journal.pone.0041409","89085","Experimental genetics of malaria parasites and parasite-host interactions."
"10.1371/journal.pone.0054877","085295","Structure and function of IP3 receptors."
"10.1371/journal.pone.0054877","082837","Chemical biology, inositol polyphosphates and cell signalling."
"10.1371/journal.pone.0002903","064772","The relationship between protein folding and protein degradation in the endoplasmic reticulum."
"10.1371/journal.pone.0048789","083140","Structural and functional neuroimaging studies in adolescents with disruptive behaviour disorders."
"10.1371/journal.pone.0068944","095806","Risk factors for violent crime and repeat offending in severe mental illness."
"10.1371/journal.pntd.0000537","081673","The epidemiology, spatial ecology and transmission dynamics of co-infection with Plasmodium falciparum and hookworm in East Africa"
"10.1371/journal.pone.0052075","091593","Core support for the Wellcome Trust Centre for Neuroimaging"
"10.1371/journal.pntd.0000713","081673","The epidemiology, spatial ecology and transmission dynamics of co-infection with Plasmodium falciparum and hookworm in East Africa"
"10.1371/journal.ppat.1003061","081613","The epidemiology and transmission dynamics of avian influenza."
"10.1371/journal.ppat.1003061","077078","Wellcome Trust Major Overseas Programme - Hospital for Tropical Disease Vietnam."
"10.1371/journal.ppat.1001149","075820","An integrated approach for the development of sustainable methods to control tropical theileriosis."
"10.1371/journal.pntd.0001200","081673","The epidemiology, spatial ecology and transmission dynamics of co-infection with Plasmodium falciparum and hookworm in East Africa"
"10.1371/journal.pone.0007960","082178","Making better use of computerised clinical data for epidemiological research."
"10.1371/journal.pone.0044309","081916","Structure and mechanism of multicomponent protein-nucleic acid assemblies."
"10.1371/journal.pone.0034619","088844","A Centre for Medical Engineering Solutions in the Management of Osteoarthritis."
"10.1371/journal.pone.0041997","097427","Computational Infection Biology"
"10.1371/journal.pone.0078798","088908","Engineering Solutions for an Ageing Population with Musculoskeletal & Cardiovascular Disease. 50 more years after 50."
"10.1371/journal.pone.0038730","082273","Evolutionary Ecology of Microbial Virulence."
"10.1371/journal.pone.0021689","076467","ALSPAC: consolidation of a two generation cell line backed resource, for the study of the environment and genetic determinants of health and development from before birth to late puberty."
"10.1371/journal.pone.0035605","084766","Genome wide association study of endometriosis."
"10.1371/journal.pone.0022128","068545","Genetics advisory group for 1958 birth cohort."
"10.1371/journal.pone.0043835","87769","Associations between genetic polymorphisms, innate immune responses and outcomes from sepsis in Thai patients with melioidosis and S. aureus infection."
"10.1371/journal.pone.0016965","081613","The epidemiology and transmission dynamics of avian influenza."
"10.1371/journal.pone.0016965","077078","Wellcome Trust Major Overseas Programme - Hospital for Tropical Disease Vietnam."
"10.1371/journal.pone.0037465","068545","Genetics advisory group for 1958 birth cohort."
"10.1371/journal.ppat.1002114","083567","Centre for Respiratory Infection Research."
"10.1371/journal.pone.0030320","088984","Identifying patterns of genome-wide association in the development of cognitive, behavioural and psychiatric disorders."
"10.1371/journal.pone.0071117","088876","Genetic Analysis of the Roles of Pax6 in Maintaining Corneal Homeostasis ."
"10.1371/journal.pone.0041537","081219","The role of nicotinamide nucleotide hydrogenase in beta-cell metabolism, detoxification of reactive oxygen species and insulin secretion."
"10.1371/journal.pone.0017269","088641","King's College London Medical Engineering Centre."
"10.1371/journal.pone.0054004","085956","Post-transcriptional regulation of gene expression in trypanosomes."
"10.1371/journal.pone.0034820","084226","Investigation into Plasmodium falciparum rosetting mechanisms and development of rosette-disrupting interventions to treat or prevent severe malaria."
"10.1371/journal.pone.0034820","081179","Prevention of pathogenic complement amplification on self-surfaces by factor H - a structural investigation."
"10.1371/journal.pone.0055186","090532","Understanding the genetic basis of common human diseases: core funding for the Wellcome Trust Centre for Human Genetics."
"10.1371/journal.pgen.1000768","080952","Clinical, Cellular, and Molecular Characterisation of Novel Syndromes of Abnormal Growth and Insulin Action."
"10.1371/journal.pgen.1000768","078986","Molecular mechanisms in human insulin resistance."
"10.1371/journal.pone.0030235","086547","BuG@S-III: transitional community support for bacterial microarrays."
"10.1371/journal.pone.0000500","070696","Biological, iatrogenic and socio-political factors in the recent up-surge of tick-borne encephalitis and Lyme disease in the Baltic States."
"10.1371/journal.pone.0057644","092809","Open access research to promote drug discovery."
"10.1371/journal.pone.0010434","081613","The epidemiology and transmission dynamics of avian influenza."
"10.1371/journal.pone.0010434","077078","Wellcome Trust Major Overseas Programme - Hospital for Tropical Disease Vietnam."
"10.1371/journal.pone.0074956","089757","Investigating Friedreich ataxia molecular disease mechanisms and therapy using mouse neural stem cell technology."
"10.1371/journal.pone.0074895","87499","CRACM ion channel function in human lung mast cells."
"10.1371/journal.pone.0054640","083184","11beta hydroxysteroid dehydrogenase type 1 and atherosclerosis risk."
"10.1371/journal.pone.0074844","083506","Effects of prenatal alcohol consumption and alcohol metabolising genes on child growth and neurodevelopment in the ALSPAC study ."
"10.1371/journal.pone.0012370","075886","Collaborative network for data analysis in African community-based, longitudinal HIV studies."
"10.1371/journal.pntd.0001296","078223","The role of promastigote secretory gel in potentiating cutaneous leishmaniasis transmission by sand fly bite."
"10.1371/journal.ppat.1000868","074637","Optimising the management of drug resistant vivax malaria in Papua, Indonesia"
"10.1371/journal.pone.0031484","074608","Transcriptional regulation of haematopoietic stem cells."
"10.1371/journal.pone.0014587","077593","High efficiency, site-directed engineering of the mosquito genome for the control of vector borne disease."
"10.1371/journal.pone.0014587","069162","Insect-parasite interactions and the control of vector-borne disease."
"10.1371/journal.pone.0038188","084277","Activity-dependent control of bulk endocytosis by the dynamin - syndapin interaction."
"10.1371/journal.pone.0071351","088316","Quadruple intervention against tuberculosis."
"10.1371/journal.pcbi.1003004","098363","Predicting efficient T cell activation with therapeutic applications."
"10.1371/journal.pone.0080370","086974","Implications of early life and contemporary exposures on body composition, human capital, mental health, and precursors of complex chronic diseases in three Brazilian cohorts (1982, 1993 and 2004)."
"10.1371/journal.pone.0075552","090285","Developing and applying theoretical frameworks in the epidemiology of sexually transmitted infections."
"10.1371/journal.pone.0048870","085956","Post-transcriptional regulation of gene expression in trypanosomes."
"10.1371/journal.pone.0025296","081916","Structure and mechanism of multicomponent protein-nucleic acid assemblies."
"10.1371/journal.pntd.0000773","076806","Evaluating community-based delivery of mosquito abatement for malaria control by the municipal councils of Dar es Salaam."
"10.1371/journal.pone.0045732","088719","Functional maturation of ribbon synapses in mammalian cochlear inner hair cells."
"10.1371/journal.pone.0045732","091895","Functional role of Synaptotagmins at ribbon synapses of mammalian cochlear hair cells."
"10.1371/journal.pone.0044037","084674","Wellcome South Asia Centre."
"10.1371/journal.pbio.1001341","074112","The pathophysiology of the hypothalamic-pituitary-adrenal response to stress: interaction of adaptive responses with genetic and environmental factors."
"10.1371/journal.pone.0012771","086867","The patho-physiology of the ALX receptor in inflammation."
"10.1371/journal.pone.0012771","069234","The biology of annexin 1 and its receptors: integrative studies in the host- defence and neuroendocrine systems."
"10.1371/journal.pone.0070021","093734","Non-transcriptional mechanisms of the human circadian clock."
"10.1371/journal.pone.0040170","078925","Monitoring trends in malaria transmission using serological markers of malaria exposure."
"10.1371/journal.pone.0046322","082273","Evolutionary Ecology of Microbial Virulence."
"10.1371/journal.pone.0076111","076467","ALSPAC: consolidation of a two generation cell line backed resource, for the study of the environment and genetic determinants of health and development from before birth to late puberty."
"10.1371/journal.pone.0045790","081713","Delineation of discrete brain circuitry regulating obesity and type 2 diabetes in mice."
"10.1371/journal.pone.0019021","091882","Mechanism of physiological thalamocortical rhythms."
"10.1371/journal.pone.0032371","087805","Immune regulation of viral lung disease."
"10.1371/journal.pone.0008628","085308","Epidemiology of zoonoses amongst livestock and their keepers in East Africa."
"10.1371/journal.ppat.1003623","093587","Functional and population genomics of the Anopheles innate immune system and its interactions with malaria parasites."
"10.1371/journal.pone.0009073","076381","The survival of bacteria under restorations: a paradigm shift in operative dentistry."
"10.1371/journal.ppat.1002854","076775","Dissecting the roles of novel accessory factors required for autotransporter secretion."
"10.1371/journal.pone.0024303","076467","ALSPAC: consolidation of a two generation cell line backed resource, for the study of the environment and genetic determinants of health and development from before birth to late puberty."
"10.1371/journal.pntd.0002372","095787","Hierarchical epidemiology: the spread and persistence of infectious diseases in complex landscapes."
"10.1371/journal.pone.0036997","087261","Wellcome Trust Clinical PhD Programme in International Health (LSHTM):- First line ART failure management in resource-limited settings: using observational data to inform decisions to switch from first- to second-line ART."
"10.1371/journal.pone.0044214","087518","Regulation of autophagy in Drosophila."
"10.1371/journal.pone.0034156","074641","Incident tuberculosis among HIV-infected individuals receiving antiretroviral treatment in South Africa."
"10.1371/journal.pone.0017411","068012","Directing epithelial healing: electric fields as an overriding guidance cue?."
"10.1371/journal.ppat.1003315","086558","The role and modulation of Dectin-1 function in innate and adaptive immunity."
"10.1371/journal.pone.0068021","085057","In vivo analysis of mechanisms underlying muscle sarcomere assembly."
"10.1371/journal.pgen.1003166","093136","Functional analysis of the fat mass and obesity-associated gene FTO."
"10.1371/journal.pone.0010985","081809","Study of ion channel function in the sinoatrial node in wild-type and genetically modified mice."
"10.1371/journal.pone.0010985","081283","Electrophysiological and molecular characterization of cardiac conduction system in murine models of SCN5A sodium channel diseases"
"10.1371/journal.pone.0014188","085308","Epidemiology of zoonoses amongst livestock and their keepers in East Africa."
"10.1371/journal.ppat.1001062","076608","Characterisation of innate immunity to viral infection."
"10.1371/journal.pone.0082207","099752","Leeds Molecular Basis of Biological Mechanisms 2007."
"10.1371/journal.pone.0065041","069683","Investigating and responding to health, population and social transitions in rural Southern Africa."
"10.1371/journal.pone.0051570","081703","Functional changes in vacine IE62 and other essential viral proteins contribute to attenuation of vOka varicella-zoster vaccine for replication in epithelial tissue."
"10.1371/journal.pone.0014114","063516","Natural transmission blocking immunity to malaria: specificity and duration of efficacy."
"10.1371/journal.pone.0061122","090532","Understanding the genetic basis of common human diseases: core funding for the Wellcome Trust Centre for Human Genetics."
"10.1371/journal.pone.0020077","081667","Clinical proteomic and genomic characterisation of the immune reconstitution inflammatory syndrome in HIV-associated tuberculosis"
"10.1371/journal.pone.0020077","088316","Quadruple intervention against tuberculosis."
"10.1371/journal.pone.0001403","062511","A multi-collaborative microbial pathogen microarray facility."
"10.1371/journal.pntd.0000693","076806","Evaluating community-based delivery of mosquito abatement for malaria control by the municipal councils of Dar es Salaam."
"10.1371/journal.pone.0038489","073617","The role of iron in the growth of Leishmania donovani and in interaction with host macrophages."
"10.1371/journal.pone.0046167","093292","Change detection in human auditory cortex."
"10.1371/journal.pone.0055824","074641","Incident tuberculosis among HIV-infected individuals receiving antiretroviral treatment in South Africa."
"10.1371/journal.pone.0005107","076806","Evaluating community-based delivery of mosquito abatement for malaria control by the municipal councils of Dar es Salaam."
"10.1371/journal.pntd.0000766","084368","Studies of Dengue pathogenesis and vaccines in Vietnam for improved case management and primary prevention ."
"10.1371/journal.pone.0077379","065377","ACDIS/HIV additional funds for 2005-2007."
"10.1371/journal.pntd.0002501","064693","The impact of helminths on the response to immunisation and on susceptibility to infectious diseases in childhood in Uganda."
"10.1371/journal.pone.0006652","056727","Multiphoton confocal imaging, fluorescence correlation and time-resolved spectroscopy to study membrane rafts, protein folding and olfactory coding."
"10.1371/journal.pone.0079861","072833","A full genome micrarray resource for Anopheles gambiae and Aedes aegypti."
"10.1371/journal.pmed.0040178","079864","Generation and characterisation of human monoclonal antibodies to highly pathogenic H5N1 viruses."
"10.1371/journal.pmed.0040178","077078","Wellcome Trust Major Overseas Programme - Hospital for Tropical Disease Vietnam."
"10.1371/journal.pone.0053269","86882","Virally-delivered shRNA for Focal Epilepsy."
"10.1371/journal.pntd.0002045","094325","Multi-species transmission of Echinococcus on the Tibetan Plateau."
"10.1371/journal.pone.0066509","087497","Cellular mechanisms of interaction of neuronal information provided by mossy fibres with the CA3 network."
"10.1371/journal.pone.0079188","092539","The role of caspase-2 in retinal ganglion cell apoptosis after optic nerve transection."
"10.1371/journal.pntd.0000407","069426","The role of interferon-gamma in human immunity to Burkholderia pseudomallei."
"10.1371/journal.pntd.0000352","081673","The epidemiology, spatial ecology and transmission dynamics of co-infection with Plasmodium falciparum and hookworm in East Africa"
"10.1371/journal.pone.0038297","089914","Integrating monitoring and modelling for real-time tracking of cerebral circulation and metabolism."
"10.1371/journal.pone.0055194","084804","The impact of oxidative and endoplasmic reticulum stress on placental protein synthesis and maternal and fetal wellbeing."
"10.1371/journal.pone.0037634","081667","Clinical proteomic and genomic characterisation of the immune reconstitution inflammatory syndrome in HIV-associated tuberculosis"
"10.1371/journal.pone.0037634","088316","Quadruple intervention against tuberculosis."
"10.1371/journal.pone.0063660","088641","King's College London Medical Engineering Centre."
"10.1371/journal.pone.0042648","077192","Richard Durbin faculty research in computational genomics: sequence analysis mmethodology and TreeFam, a new gene classification resource."
"10.1371/journal.pmed.0040229","076806","Evaluating community-based delivery of mosquito abatement for malaria control by the municipal councils of Dar es Salaam."
"10.1371/journal.pgen.1002137","076456","In depth analysis of the interactions between the Multifactor Complex (MFC) composed of elFs 1, 3, 5 and elF2-GTP-Met-tRNAiMet and the 40S ribosomal subunit and their physiological importance for the regulation of eukaryotic"
"10.1371/journal.ppat.1002998","088789","Systematic Bioinformatic Discovery of 'Hidden' Virus Genes."
"10.1371/journal.ppat.1002998","075450","Infection and Immunity"
"10.1371/journal.pgen.1003129","094664","Wolbachia as a defence against RNA viruses in insects."
"10.1371/journal.pone.0041393","076442","The role of the SmrC virulence regulator and prolipoprotein signal peptidase during Streptococcus pneumoniae infection."
"10.1371/journal.pmed.1001480","084674","Wellcome South Asia Centre."
"10.1371/journal.pone.0066247","084068","Cyclic adenosine diphosphoribose (cADPR) and adenosine diphosphoribose (ADPR) analogues in human T-lymphocyte chemical biology."
"10.1371/journal.pone.0066247","082837","Chemical biology, inositol polyphosphates and cell signalling."
"10.1371/journal.pone.0022700","069142","Mathematical modelling of neuronal differentiation dynamics during development."
"10.1371/journal.pone.0025825","081862","Carbohydrate export in bacteria."
"10.1371/journal.pone.0019183","87737","The Tectorial Membrane and the Sensory Hair Bundles of the Inner Ear: Mechanisms of Development and Effects of Deafness-Related Mutations."
"10.1371/journal.pgen.1003293","078285","Drug discovery for malaria based on novel drug targets, with the aim to find a one dose cure for Plasmodium faliciparum and a curative modality for Plasmodium vivax."
"10.1371/journal.pone.0016980","089357","The interplay of Wnt and Notch signalling in the segmentation clock mechanism."
"10.1371/journal.pntd.0000689","080921","The host protective role of IL-4R alpha responsive T cells and macrophages against schistosomiasis."
"10.1371/journal.pgen.1000200","057559","The Y chromosome as a marker for the history and structure of human populations."
